date,app_name,input,cluster,total_time,ru_stime,rs_stime,maxrss,ixrss,idrss,minflt,majflt,nswap,inblock,oublock,msgsnd,msgrcv,nsignals,nvcsw,nivcsw,rxBytes,txBytes,rxPackets,txPackets,pi_5,pi_10,pi_15,total_pi
05-31-21-23:30:2,SP,C,n1-highmem-8-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-31-21-23:30:2,MG,B,n1-highmem-8-2,115.708066,109.935848,2.935355,1784740,0,0,3847,1,0,208,0,0,0,0,2192,1089,3276987635,3278640178,145964,124482,17.173279,28.133071,39.063618,50
05-31-21-23:30:2,EP,C,n1-highmem-8-2,5301.966193,4250.829002,82.791393,557700,0,0,137153,1,0,80,0,0,0,0,2203,8593836,6750132784,830521703,24695096,12581849,0.502200,0.522583,0.543071,1048576
05-31-21-23:30:2,IS,B,n1-highmem-8-2,66.585953,44.725480,13.240885,1593996,0,0,2504,1,0,72,0,0,0,0,2186,1720,17520386682,17485128993,776854,681662,42.890573,62.369799,0,10
05-31-21-23:30:2,LU,C,n1-highmem-8-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-31-21-23:30:2,EP,B,n1-highmem-8-2,322.466110,262.544538,7.792779,50252,0,0,10288,1,0,80,0,0,0,0,2129,898725,415041341,38240280,1541102,579338,0.509252,0.534568,0.559051,65536
05-31-21-23:30:2,SP,B,n1-highmem-8-2,1818.781952,1785.481101,27.952510,1382064,0,0,8752,1,0,528,0,0,0,0,2224,8905,51736383510,51784894702,1966287,1953481,25.671563,43.865471,61.877915,500
05-31-21-23:30:2,SP,A,n1-highmem-8-2,82.135932,78.266315,3.266761,112852,0,0,8340,25,0,1272,0,0,0,0,2302,4245,6449338267,6444034384,319311,278474,1.482906,2.519776,3.539094,400
05-31-21-23:30:2,LU,B,n1-highmem-8-2,1245.575790,1212.404038,27.931946,732468,0,0,4525,1,0,360,0,0,0,0,2195,3900,6047415547,6042059816,1133013,1102826,27.658155,48.129836,68.610471,301
05-31-21-23:30:2,IS,A,n1-highmem-8-2,4.933566,2.640033,1.164014,115304,0,0,1829,28,0,1680,0,0,0,0,2278,245,1088275985,1089603880,50652,47490,3.154710,4.712783,0,10
05-31-21-23:30:2,CG,B,n1-highmem-8-2,1182.131479,1154.874155,15.209552,1488252,0,0,8438,1,0,112,0,0,0,0,2159,5650,30688295503,30709432985,1100579,941863,78.877672,137.310692,195.351688,100
05-31-21-23:30:2,BT,A,n1-highmem-8-2,116.264746,112.312509,2.831105,130232,0,0,8228,0,0,0,0,0,0,0,2160,1659,3500577929,3499703361,176462,164639,4.310498,7.204378,10.081496,200
06-03-21-00:03:1,SP,B,n1-highmem-16-8,517.244625,305.827312,209.818136,234504,0,0,8113,1,0,528,0,0,0,0,2530,9680,65451775934,65402956280,3037873,3050048,8.042697,13.086202,17.528457,500
06-03-21-00:03:1,CG,C,n1-highmem-16-8,3830.808346,3072.648027,718.395706,2033980,0,0,8387,0,0,0,0,0,0,0,2556,28471,161118787895,161330484713,6120678,5688458,271.805727,458.334290,644.748222,100
06-03-21-00:03:1,CG,A,n1-highmem-16-8,7.426430,3.939417,2.891572,32440,0,0,4742,0,0,0,0,0,0,0,2516,569,2014154744,2009832998,204547,197615,1.229261,1.586559,1.962539,75
06-03-21-00:03:1,BT,A,n1-highmem-16-8,20.234066,16.581611,3.041763,37188,0,0,5365,0,0,0,0,0,0,0,2441,1077,4488055647,4472728138,324765,282386,1.248728,1.738304,2.218343,200
06-03-21-00:03:1,FT,B,n1-highmem-16-8,163.977347,77.495587,79.626586,937564,0,0,5189,0,0,0,0,0,0,0,2610,4803,87305933402,87175770906,3704846,3910949,43.704041,71.584368,100.266056,25
06-03-21-00:03:1,SP,A,n1-highmem-16-8,20.660567,12.803975,7.557818,33012,0,0,5471,15,0,920,0,0,0,0,2610,3466,8217730700,8173687622,656363,568313,0.329361,0.549015,0.837445,400
06-03-21-00:03:1,EP,A,n1-highmem-16-8,3.565950,2.179724,0.182304,17476,0,0,2082,1,0,80,0,0,0,0,2441,2316,37772135,1105202,117058,16742,0.583281,0.606350,0.628363,512
06-03-21-00:03:1,CG,B,n1-highmem-16-8,204.464227,149.394947,52.250036,264676,0,0,7141,0,0,0,0,0,0,0,2493,604,26902136962,26871748154,1122839,1039040,17.936999,27.306126,38.061437,100
06-03-21-00:03:1,LU,A,n1-highmem-16-8,24.962234,16.648742,7.336801,28644,0,0,4276,1,0,360,0,0,0,0,2054,3217,879826223,858136914,1070973,994987,1.278372,1.902438,2.513670,251
06-03-21-00:03:1,SP,C,n1-highmem-16-8,8094.231274,5448.550476,2621.275459,2811456,0,0,9804,1,0,528,0,0,0,0,2739,30510,410111104616,409956932990,13367172,12268764,104.563898,185.041133,263.455186,500
06-03-21-00:03:1,LU,C,n1-highmem-16-8,3544.583550,3032.974819,494.458832,1453320,0,0,6323,1,0,360,0,0,0,0,2479,42090,38273104765,38227323283,10487743,10691961,79.190954,139.167069,196.979701,301
06-03-21-00:03:1,BT,B,n1-highmem-16-8,430.472973,337.885819,89.000460,271152,0,0,8198,0,0,0,0,0,0,0,2503,16236,35755955420,35730862861,1625058,1583088,11.809242,19.868441,28.845669,250
06-03-21-00:03:1,IS,B,n1-highmem-16-8,17.442431,7.936965,6.940342,238456,0,0,2443,0,0,0,0,0,0,0,2397,646,7626705508,7547270218,424589,562709,11.218133,16.481402,0,10
06-03-21-00:03:1,FT,C,n1-highmem-16-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-21-00:03:1,BT,C,n1-highmem-16-8,6534.611345,5230.507037,1269.521416,3418564,0,0,9104,0,0,0,0,0,0,0,2397,30721,217566830631,217452046129,7453900,7305096,168.229684,297.323867,427.358465,250
06-03-21-00:03:1,MG,A,n1-highmem-16-8,2.304472,1.121275,0.647044,46948,0,0,3674,0,0,0,0,0,0,0,2472,146,320487179,319290173,36305,33029,1.179694,1.539359,1.934921,20
06-03-21-00:03:1,EP,B,n1-highmem-16-8,46.384980,34.300386,0.779283,21504,0,0,3077,1,0,80,0,0,0,0,2433,32636,578387548,19481278,1249229,293986,0.611981,0.654717,0.677242,8192
06-03-21-00:03:1,EP,C,n1-highmem-16-8,625.067845,531.992356,12.213035,84980,0,0,18915,1,0,80,0,0,0,0,2340,553609,8456630207,91266270,5283868,1364093,0.552142,0.573865,0.594834,131072
06-03-21-00:03:1,FT,A,n1-highmem-16-8,13.018447,3.274543,8.594676,80436,0,0,4623,0,0,0,0,0,0,0,3116,1000,4255592517,4261475168,324046,462904,6.134511,8.969674,11.247657,20
06-03-21-00:03:1,LU,B,n1-highmem-16-8,253.054324,212.966554,38.292548,122816,0,0,4886,1,0,360,0,0,0,0,2138,3086,6232419232,6214024896,3179007,3181219,6.602642,11.283595,15.719885,301
06-03-21-00:03:1,IS,C,n1-highmem-16-8,320.823974,148.453849,115.323720,3515364,0,0,4117,0,0,0,8,0,0,0,2361,6389,123433143468,121888071819,5379559,5066901,174.781607,288.228046,0,10
06-03-21-00:03:1,MG,C,n1-highmem-16-8,249.830497,177.653298,66.862983,1786564,0,0,4774,0,0,0,0,0,0,0,2552,1319,13142691967,13128712179,623191,666884,33.778345,57.640334,80.994336,50
06-03-21-00:03:1,IS,A,n1-highmem-16-8,2.201161,0.481642,0.943382,34852,0,0,3120,0,0,0,0,0,0,0,2292,151,479560346,474088454,39869,44872,1.852956,2.160363,0,10
06-03-21-00:03:1,MG,B,n1-highmem-16-8,33.121938,21.460611,10.442351,245952,0,0,3850,0,0,0,0,0,0,0,2455,672,3340520688,3327577194,206351,213975,6.059515,9.052948,12.103190,50
06-02-21-11:51:5,CG,B,n1-highmem-4-8,671.713362,542.065370,122.011498,779924,0,0,7914,1,0,112,0,0,0,0,2090,4713,23020583996,23018924892,855061,787755,45.520752,79.082104,113.079198,100
06-02-21-11:51:5,SP,B,n1-highmem-4-8,1354.565527,1176.723062,170.175381,907180,0,0,8621,1,0,528,0,0,0,0,2152,16623,49608998861,49526380407,1850652,1982588,18.420686,31.455083,44.608662,500
06-02-21-11:51:5,SP,C,n1-highmem-4-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-21-11:51:5,EP,C,n1-highmem-4-8,2745.359427,2150.399516,114.385398,287772,0,0,69556,1,0,80,0,0,0,0,2184,8065040,11522081737,1082238773,41654251,16310792,0.526682,0.547921,0.570258,524288
06-02-21-11:51:5,CG,C,n1-highmem-4-8,16483.890950,13550.122213,2756.787948,6560512,0,0,11084,1,0,112,0,0,0,0,2188,67917,139390587865,139311535518,6184857,5589248,1052.211651,1866.333847,2668.961907,100
06-02-21-11:51:5,BT,C,n1-highmem-4-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-21-11:51:5,IS,B,n1-highmem-4-8,59.245458,27.047825,23.228979,805812,0,0,2226,1,0,72,0,0,0,0,2156,1829,7741152665,7645662731,350106,330158,34.161472,54.835640,0,10
06-02-21-11:51:5,MG,C,n1-highmem-4-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-21-11:51:5,IS,A,n1-highmem-4-8,4.316210,1.483970,1.682894,66552,0,0,1938,1,0,72,0,0,0,0,2078,291,478211525,474170378,24418,25093,2.545421,4.125580,0,10
06-02-21-11:51:5,MG,A,n1-highmem-4-8,4.791624,3.219156,0.930067,132292,0,0,3660,1,0,208,0,0,0,0,2165,282,234549882,234287946,18699,18221,2.001179,2.924065,3.855125,20
06-02-21-11:51:5,BT,A,n1-highmem-4-8,96.365915,78.505108,16.802244,93988,0,0,7291,0,0,0,0,0,0,0,2194,2683,3381790060,3378823965,170471,168781,3.551094,5.930112,8.303745,200
06-02-21-11:51:5,MG,B,n1-highmem-4-8,90.041346,66.892426,20.787431,915676,0,0,3801,1,0,208,0,0,0,0,2137,1913,2460870247,2461047687,119282,133996,13.615560,22.128632,30.647678,50
06-02-21-11:51:5,BT,B,n1-highmem-4-8,1822.368871,1553.636847,259.200085,1084244,0,0,7982,0,0,0,0,0,0,0,2099,11503,26431223980,26451076610,1037518,1039979,46.664969,82.751997,119.017569,250
06-02-21-11:51:5,FT,C,n1-highmem-4-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-21-11:51:5,LU,A,n1-highmem-4-8,43.758530,37.441856,5.506508,45060,0,0,3859,1,0,360,0,0,0,0,2476,3865,622383111,617865874,358457,354777,1.693119,2.571030,3.422463,251
06-02-21-11:51:5,CG,A,n1-highmem-4-8,11.684573,8.249568,2.761829,62424,0,0,5196,27,0,1720,0,0,0,0,2130,1192,1720262639,1718685934,132704,122441,1.707761,2.432568,3.145567,75
06-02-21-11:51:5,IS,C,n1-highmem-4-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-21-11:51:5,LU,C,n1-highmem-4-8,10861.920264,10033.913081,770.997472,5475412,0,0,7278,1,0,360,0,0,0,0,2103,77560,28529877990,28571115764,3950569,4048965,247.152921,429.784719,610.554581,301
06-02-21-11:51:5,EP,A,n1-highmem-4-8,13.766595,8.478810,0.460876,18248,0,0,2237,1,0,80,0,0,0,0,2184,9260,40494007,3712968,146601,55962,0.561919,0.599985,0.625605,2048
06-02-21-11:51:5,EP,B,n1-highmem-4-8,175.613516,133.573581,6.197279,34320,0,0,6196,1,0,80,0,0,0,0,2118,328960,704121447,55966351,2563115,843046,0.550531,0.581301,0.607205,32768
06-02-21-11:51:5,SP,A,n1-highmem-4-8,56.486632,48.724131,7.143327,81784,0,0,7474,33,0,2576,0,0,0,0,2294,5186,6174427186,6160154547,367928,328754,1.057085,1.764184,2.465471,400
06-02-21-11:51:5,FT,A,n1-highmem-4-8,27.880916,13.453804,12.738559,246592,0,0,3646,1,0,152,0,0,0,0,2106,1395,4270674003,4271816538,198465,204005,9.410532,15.694729,21.635924,20
06-02-21-11:51:5,LU,B,n1-highmem-4-8,721.185540,651.253876,65.885575,391908,0,0,5229,1,0,360,0,0,0,0,2106,20491,4572750178,4572132140,1346205,1375211,15.877456,27.514280,39.281599,301
06-02-21-11:51:5,FT,B,n1-highmem-4-8,492.117545,313.856529,157.755953,3688308,0,0,5564,1,0,152,8,0,0,0,2174,14359,87917954130,87847645062,3712822,3283628,127.169228,211.629419,296.837496,25
06-18-21-17:49:5,IS,B,n1-highmem-32-8,22.075970,4.907751,14.314969,161916,0,0,3099,0,0,0,0,0,0,0,4017,1558,7650187683,7582246336,654006,971046,12.956899,21.453661,0,10
06-18-21-17:49:5,FT,C,n1-highmem-32-8,1129.648429,559.390486,528.052259,3696668,0,0,7268,0,0,0,0,0,0,0,4002,18541,698409397281,698564820979,29514137,29023618,296.551982,509.028179,708.121299,25
06-18-21-17:49:5,SP,C,n1-highmem-32-8,5809.337475,5421.038750,368.450955,1410040,0,0,9611,0,0,0,0,0,0,0,3406,43509,404695950188,404500319669,15871321,12338428,78.944658,147.910012,213.092000,500
06-18-21-17:49:5,SP,A,n1-highmem-32-8,14.330650,9.009330,5.341673,27204,0,0,4519,0,0,0,0,0,0,0,3034,1663,8141837638,8091381867,1105412,973586,0.269766,0.463691,0.652729,400
06-18-21-17:49:5,LU,A,n1-highmem-32-8,13.148081,8.304506,4.272260,22388,0,0,3296,0,0,0,0,0,0,0,3143,971,890629977,859950182,1067726,1022756,0.916282,1.166865,1.516922,251
06-18-21-17:49:5,EP,B,n1-highmem-32-8,23.173287,17.011648,0.283759,19628,0,0,2602,0,0,0,0,0,0,0,3207,13928,396887828,2491708,144752,37375,0.631619,0.652329,0.673209,4096
06-18-21-17:49:5,FT,B,n1-highmem-32-8,111.752846,46.145650,60.355682,485856,0,0,5606,0,0,0,0,0,0,0,3968,5382,86766021342,86853998522,4501483,5783100,30.380850,49.569430,68.828041,25
06-18-21-17:49:5,IS,C,n1-highmem-32-8,221.344195,91.162899,95.220892,2240500,0,0,4160,0,0,0,0,0,0,0,3985,4722,122805401592,121337999948,5408924,5764699,120.749279,203.706003,0,10
06-18-21-17:49:5,CG,A,n1-highmem-32-8,6.775144,3.458504,2.748347,28056,0,0,4225,0,0,0,0,0,0,0,3068,394,4028067804,4019650438,408417,386123,1.394562,1.798567,2.225946,75
06-18-21-17:49:5,SP,B,n1-highmem-32-8,316.239771,250.499235,64.726232,128320,0,0,8802,0,0,0,0,0,0,0,3085,5519,64640936483,64574520338,3662575,3099961,3.753472,6.619489,9.475745,500
06-18-21-17:49:5,LU,C,n1-highmem-32-8,2189.986533,2024.752724,156.369554,753248,0,0,5612,0,0,0,0,0,0,0,3070,3296,38224403026,38203374193,10657814,10635343,50.735710,86.411436,122.992207,301
06-18-21-17:49:5,IS,A,n1-highmem-32-8,1.752292,0.260090,0.873741,30552,0,0,3360,0,0,0,0,0,0,0,3924,1101,487820098,481951310,121102,119362,1.276762,1.738935,0,10
07-02-21-10:23:5,BT,B,n1-highmem-32-8,213.837890,182.594279,29.562654,144552,0,0,8206,0,0,0,0,0,0,0,3071,3067,35112690752,35078456638,1970892,1889795,6.066511,10.362429,14.665977,250
06-18-21-17:49:5,EP,A,n1-highmem-32-8,2.440886,1.104541,0.048742,17264,0,0,2105,0,0,0,0,0,0,0,3142,904,28443590,380412,39572,5750,0.629850,0.650813,0.671668,256
06-18-21-17:49:5,FT,A,n1-highmem-32-8,10.621334,1.950505,7.678115,54544,0,0,5554,0,0,0,0,0,0,0,4019,1516,4269242953,4283238218,552432,791177,3.897026,6.142264,8.353857,20
07-02-21-10:23:5,BT,C,n1-highmem-32-8,3356.264931,2911.607271,420.117562,1681188,0,0,9108,0,0,0,0,0,0,0,3077,58163,214755272952,214660532522,7849909,7582546,84.286002,148.414944,213.560107,250
06-18-21-17:49:5,LU,B,n1-highmem-32-8,153.884674,124.136329,26.801162,73672,0,0,4433,0,0,0,0,0,0,0,3144,31276,6258164210,6214647658,3202299,3232204,3.958626,6.450076,8.869716,301
06-18-21-17:49:5,MG,B,n1-highmem-32-8,20.433511,15.153586,4.364457,133000,0,0,3868,0,0,0,0,0,0,0,3159,656,3374857856,3364762793,287966,278317,3.762214,5.860141,8.052580,50
06-18-21-17:49:5,EP,C,n1-highmem-32-8,310.677405,266.884260,4.108252,51372,0,0,10521,0,0,0,0,0,0,0,3232,226150,5464995165,9359450,274180,132445,0.622913,0.644506,0.666910,65536
06-18-21-17:49:5,MG,C,n1-highmem-32-8,177.563036,134.322709,39.029300,916968,0,0,4121,0,0,0,0,0,0,0,3044,995,13175138881,13173694272,707845,804583,22.584146,39.577331,55.986238,50
06-18-21-17:49:5,CG,C,n1-highmem-32-8,2094.249968,1821.995957,250.368362,1330288,0,0,8909,0,0,0,0,0,0,0,3626,9534,322709397010,322999287680,12617790,11643400,184.361717,296.083186,397.261974,100
06-18-21-17:49:5,CG,B,n1-highmem-32-8,155.267611,105.096736,48.144002,188192,0,0,6248,0,0,0,0,0,0,0,3012,641,53809843384,53799224030,2211234,2176638,12.500724,18.969820,26.069757,100
06-18-21-17:49:5,MG,A,n1-highmem-32-8,1.933161,0.900960,0.462655,32396,0,0,3710,0,0,0,0,0,0,0,3154,197,331043398,328527932,62924,58554,1.080807,1.373736,1.670012,20
07-02-21-10:23:5,BT,A,n1-highmem-32-8,13.794396,10.115483,3.082623,29972,0,0,4668,0,0,0,0,0,0,0,3014,1086,4839990539,4814093436,570673,495199,1.043336,1.435317,1.775866,200
06-02-21-20:25:5,SP,C,n1-highmem-8-8,9875.099789,9007.937834,828.560246,5280548,0,0,11102,0,0,0,0,0,0,0,2202,80073,379155512828,380135925137,14952649,13214005,142.931402,235.803805,332.863694,500
06-02-21-15:04:5,IS,B,n1-highmem-8-8,29.804234,14.430124,11.287047,411320,0,0,2207,0,0,0,0,0,0,0,2108,1391,7690185477,7594865648,361107,373340,18.018286,28.163865,0,10
06-02-21-20:25:5,EP,A,n1-highmem-8-8,5.982960,4.124419,0.167206,17888,0,0,2128,0,0,0,0,0,0,0,2232,4736,43839945,1571556,162231,23701,0.529039,0.548826,0.569155,1024
06-02-21-20:25:5,LU,B,n1-highmem-8-8,382.150327,330.802755,47.787551,211580,0,0,5057,0,0,0,0,0,0,0,2240,28651,6128659513,6126810834,2091791,2166170,8.504657,14.605537,20.638933,301
06-02-21-20:25:5,EP,C,n1-highmem-8-8,1278.284342,1058.951661,46.776112,152760,0,0,35785,0,0,0,0,0,0,0,2228,1608576,11763286857,479075520,42739991,7220833,0.533729,0.556215,0.577998,262144
06-02-21-15:04:5,CG,B,n1-highmem-8-8,338.890631,297.124173,37.825837,476128,0,0,6823,0,0,0,0,0,0,0,2160,4156,26869299945,26896027423,1034896,894006,24.843891,41.455912,57.991952,100
06-02-21-20:25:5,LU,A,n1-highmem-8-8,26.142975,19.781725,5.719872,34048,0,0,4217,0,0,0,0,0,0,0,2230,2934,830003285,819998596,546953,526230,1.179499,1.692067,2.205103,251
06-02-21-15:04:5,MG,C,n1-highmem-8-8,322.085900,290.753939,24.696087,3526260,0,0,5870,0,0,0,0,0,0,0,2170,3910,9821830430,9837835880,475007,432299,40.825108,67.583073,94.288703,50
06-02-21-15:04:5,MG,A,n1-highmem-8-8,2.481821,1.588920,0.365130,74436,0,0,3476,0,0,0,0,0,0,0,2144,175,238225547,237789378,28413,25745,1.179929,1.600691,2.015638,20
06-02-21-15:04:5,BT,B,n1-highmem-8-8,629.312982,595.474587,29.816118,472496,0,0,8029,0,0,0,0,0,0,0,2209,9615,32839157723,32806241906,1453778,1426162,16.862801,29.229710,41.783184,250
06-02-21-15:04:5,CG,A,n1-highmem-8-8,7.235175,5.074875,1.545566,44488,0,0,5196,0,0,0,0,0,0,0,2183,491,2005943933,2002667394,133888,122475,1.236610,1.692935,2.125055,75
06-02-21-15:04:5,BT,C,n1-highmem-8-8,9418.606600,9195.639566,178.481092,6345412,0,0,9638,0,0,0,0,0,0,0,2254,27522,201037391319,201597137684,8258067,7683098,243.208363,430.009845,619.172369,250
06-02-21-15:04:5,SP,A,n1-highmem-8-8,41.058658,26.510808,14.295043,45112,0,0,5947,0,0,0,0,0,0,0,3129,4753,7528893183,7500811688,600207,533146,0.932474,1.558440,2.205444,400
06-02-21-15:04:5,MG,B,n1-highmem-8-8,34.113068,29.411326,3.506489,463356,0,0,3559,0,0,0,0,0,0,0,2140,1159,2484733377,2489719120,155905,132400,5.355157,8.447889,11.730206,50
06-02-21-15:04:5,FT,B,n1-highmem-8-8,272.209513,165.854212,94.809820,1854292,0,0,4859,0,0,0,0,0,0,0,2144,8671,87725188931,87765063998,3822491,3452254,72.989996,118.095117,165.596144,25
06-02-21-15:04:5,FT,A,n1-highmem-8-8,11.000060,6.348361,3.778596,133184,0,0,3884,0,0,0,0,0,0,0,2208,683,4245952312,4248299314,216566,241075,4.420653,6.612805,8.799405,20
06-02-21-15:04:5,IS,A,n1-highmem-8-8,2.164260,0.701368,0.845650,44328,0,0,2472,0,0,0,0,0,0,0,2287,228,478683343,473771040,37367,41746,1.652429,2.077948,0,10
06-02-21-15:04:5,BT,A,n1-highmem-8-8,35.050397,30.991072,3.078715,52156,0,0,6029,0,0,0,0,0,0,0,2245,2653,4221220139,4212226502,323850,273928,1.649027,2.508953,3.357037,200
06-02-21-15:04:5,SP,B,n1-highmem-8-8,623.993305,555.277468,65.485284,398932,0,0,7970,0,0,0,0,0,0,0,2206,22064,60337440727,60374792641,2700599,2379443,7.959003,13.708316,19.280304,500
06-02-21-15:04:5,CG,C,n1-highmem-8-8,6240.032830,5982.014560,189.514500,3807892,0,0,9406,0,0,0,0,0,0,0,2158,15000,161073425198,162194124972,6650313,5108375,419.047552,720.515558,1032.875161,100
06-02-21-15:04:5,FT,C,n1-highmem-8-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-21-20:25:5,EP,B,n1-highmem-8-8,83.244302,65.131329,2.634826,26172,0,0,4102,0,0,0,0,0,0,0,2138,98347,722513738,25913114,2671105,390444,0.542455,0.564011,0.585345,16384
06-02-21-20:25:5,LU,C,n1-highmem-8-8,5447.187080,5104.264456,318.207675,2794364,0,0,6397,0,0,0,0,0,0,0,2169,52477,37996037009,38031107492,5924872,5862829,122.263046,221.423181,314.775437,301
06-02-21-15:04:5,IS,C,n1-highmem-8-8,477.094023,271.293082,96.021910,6336428,0,0,5149,0,0,0,8,0,0,0,2174,7948,123403948082,122178961403,5197781,4407297,255.720994,395.525722,0,10
06-02-21-11:36:3,SP,B,n1-highmem-2-8,1920.338652,1753.201768,155.848060,1382792,0,0,8718,1,0,528,0,0,0,0,2202,22680,32282643863,32268489424,1100595,1175759,27.052763,47.310880,66.854329,500
06-02-21-11:36:3,IS,A,n1-highmem-2-8,4.779274,2.431844,1.365666,115076,0,0,1836,37,0,3760,0,0,0,0,2191,476,479885257,474580132,20171,18962,3.267293,4.559080,0,10
06-02-21-11:36:3,SP,A,n1-highmem-2-8,85.299928,73.054840,11.552226,112676,0,0,8245,1,0,528,0,0,0,0,2166,6266,4013856372,4006108375,200191,187224,1.541175,2.608880,3.660417,400
06-02-21-11:36:3,FT,A,n1-highmem-2-8,43.823305,24.756374,16.682774,475560,0,0,3654,2,0,168,0,0,0,0,2193,1466,4296604727,4286792500,183725,165600,14.676149,24.693452,34.181860,20
06-02-21-11:36:3,MG,B,n1-highmem-2-8,128.241949,115.528220,9.260002,1786472,0,0,4392,1,0,208,0,0,0,0,2112,2306,2449434770,2450831067,105527,103554,19.038642,30.824394,42.651904,50
06-02-21-11:36:3,MG,A,n1-highmem-2-8,7.140553,5.646674,0.742773,242992,0,0,3373,14,0,2352,0,0,0,0,2185,441,231842073,231860204,14836,13784,2.762013,4.156655,5.722996,20
06-02-21-11:36:3,LU,B,n1-highmem-2-8,1278.453220,1185.297458,86.445228,733860,0,0,5369,1,0,360,0,0,0,0,2118,21856,4541339785,4533412214,863107,875226,28.093877,48.823219,69.607053,301
06-02-21-11:36:3,IS,B,n1-highmem-2-8,78.205213,44.345376,22.788263,1594008,0,0,2536,1,0,72,0,0,0,0,2060,3172,7710837904,7671638180,340245,291202,49.251225,72.971539,0,10
06-02-21-11:36:3,CG,A,n1-highmem-2-8,22.162180,18.697222,2.716177,102292,0,0,4288,0,0,0,0,0,0,0,2172,942,1715905072,1714970405,90557,84271,2.534285,3.933155,5.343469,75
06-02-21-11:36:3,EP,B,n1-highmem-2-8,346.096321,250.556183,18.022947,49792,0,0,10088,1,0,80,0,0,0,0,2112,1737196,724642136,89754467,2707771,1348633,0.522849,0.552209,0.580955,65536
06-02-21-11:36:3,EP,A,n1-highmem-2-8,22.246916,15.788057,1.244923,18712,0,0,2489,48,0,4840,0,0,0,0,2244,105463,45559826,5334247,173140,79920,0.593571,0.623498,0.652820,4096
06-02-21-11:36:3,FT,C,n1-highmem-2-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-21-11:36:3,SP,C,n1-highmem-2-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-21-11:36:3,LU,C,n1-highmem-2-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-21-11:36:3,BT,A,n1-highmem-2-8,115.645187,106.823009,7.194773,130668,0,0,7716,0,0,0,0,0,0,0,2160,5271,2184003207,2182692317,110992,111767,4.250980,7.119687,9.972589,200
06-02-21-11:36:3,BT,B,n1-highmem-2-8,2291.733701,2143.520795,134.728124,1680496,0,0,7795,0,0,0,0,0,0,0,2024,22439,17307795990,17290660141,591334,610026,59.197988,104.608335,150.118680,250
06-02-21-11:36:3,CG,C,n1-highmem-2-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-21-11:36:3,FT,B,n1-highmem-2-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-21-11:36:3,LU,A,n1-highmem-2-8,74.589945,63.709491,9.629714,67396,0,0,3864,49,0,5512,0,0,0,0,2257,9514,612374160,611263646,260445,267593,2.439592,3.907172,5.370785,251
06-02-21-11:36:3,CG,B,n1-highmem-2-8,1051.449847,990.569723,49.150650,1492884,0,0,8741,0,0,0,0,0,0,0,2134,9944,23015762067,22974551236,695435,583362,69.686089,119.969493,170.235709,100
06-02-21-11:36:3,MG,C,n1-highmem-2-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-21-11:36:3,EP,C,n1-highmem-2-8,5486.201930,4023.952128,283.130751,557172,0,0,136960,1,0,80,0,0,0,0,2131,28590423,11566351061,1702605265,42051252,25599279,0.532874,0.566079,0.600076,1048576
06-02-21-11:36:3,IS,C,n1-highmem-2-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-21-11:36:3,BT,C,n1-highmem-2-8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-26-21-01:39:4,MG,C,n1-highmem-8-32,85.879436,65.212483,18.237897,912004,0,0,3758,0,0,0,0,0,0,0,2285,3565,4932223227,4924461103,286125,267608,12.587367,21.082559,29.197132,50
06-26-21-01:39:4,CG,C,n1-highmem-8-32,1495.509644,1158.065365,321.401799,1334688,0,0,8761,0,0,0,0,0,0,0,2233,20887,173135206949,173210216940,6907421,6314645,120.832767,195.112701,266.874870,100
